index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
32579050.469920, 1, 2023-02-02 16:47:06, input/dist17, 100.509175, 0.000896, 28.285164, 0.000028, 222716908.000000, 400.000000, 4040103020414150940976003798769074176.000000, 2, 1
32579050.469920, 2, 2023-02-02 16:47:06, input/dist17, 100.507760, 0.000956, 100.503757, 0.000011, 817258492.000000, 299.000000, 4040104141509061803876811410203738112.000000, 2, 1
32579050.469920, 3, 2023-02-02 16:47:06, input/dist17, 100.507683, 0.000969, 64.508167, 0.000033, 507537357.000000, 404.000000, 4040105020304142223012046155494195200.000000, 2, 1
32579050.469920, 4, 2023-02-02 16:47:06, input/dist17, 100.508861, 0.000958, 69.358061, 0.000019, 548108232.000000, 391.000000, 4040106020308052042235012772073046016.000000, 2, 1
32579050.469920, 5, 2023-02-02 16:47:06, input/dist17, 100.507497, 0.000929, 60.070646, 0.000022, 490955565.000000, 475.000000, 4040107020304051307303362374213304320.000000, 2, 1
32579050.469920, 6, 2023-02-02 16:47:06, input/dist17, 100.509200, 0.001003, 49.577822, 0.000019, 392156851.000000, 356.000000, 4040108021207171720953573201569382400.000000, 2, 1
32579050.469920, 7, 2023-02-02 16:47:06, input/dist17, 100.507817, 0.001006, 62.623918, 0.000027, 497229291.000000, 394.000000, 4040109020316081525764584254784667648.000000, 2, 1
32579050.469920, 8, 2023-02-02 16:47:06, input/dist17, 100.506861, 0.000965, 25.748815, 0.000035, 203516994.000000, 278.000000, 4040110041415090488321711089301585920.000000, 2, 1
32579050.469920, 9, 2023-02-02 16:47:06, input/dist17, 100.508575, 0.001218, 65.176952, 0.000038, 515016264.000000, 632.000000, 4040111020304051286995585292992249856.000000, 2, 1
32579050.469920, 10, 2023-02-02 16:47:06, input/dist17, 100.509145, 0.001227, 18.700104, 0.000038, 145145886.000000, 399.000000, 4040112020305061573198069947409891328.000000, 2, 1
32579050.469920, 11, 2023-02-02 16:47:06, input/dist17, 100.507081, 0.001347, 56.478173, 0.000026, 442503010.000000, 410.000000, 4040113020304142182396491993052086272.000000, 2, 1
32579050.469920, 12, 2023-02-02 16:47:06, input/dist17, 100.508149, 0.001406, 87.893699, 0.000017, 719426434.000000, 314.000000, 4040114041506091060434642430054105088.000000, 2, 1
32579050.469920, 13, 2023-02-02 16:47:06, input/dist17, 100.507534, 0.001427, 83.132045, 0.000013, 676946690.000000, 323.000000, 4040115041406091108160166090762092544.000000, 2, 1
32579050.469920, 14, 2023-02-02 16:47:06, input/dist17, 100.509032, 0.001508, 48.493093, 0.000032, 364034571.000000, 340.000000, 4040116020308051991465570069020409856.000000, 2, 1
32579050.469920, 15, 2023-02-02 16:47:06, input/dist17, 100.509061, 0.001517, 52.772363, 0.000036, 368057015.000000, 310.000000, 4040117071202161111352345531026243584.000000, 2, 1
32579244.575956, 0, 2023-02-02 16:48:51, input/dist17, 99.280333, 0.000879, 57.345191, 0.000685, 457503561.000000, 341.000000, 4040102160308051926063981272949063680.000000, 3, 0
32579244.575956, 1, 2023-02-02 16:48:51, input/dist17, 99.279970, 0.000436, 30.274370, 0.000681, 237685890.000000, 753.000000, 4040103020405060975792290090438361088.000000, 3, 0
32579244.575956, 2, 2023-02-02 16:48:51, input/dist17, 99.280603, 0.000417, 99.275572, 0.000685, 806773150.000000, 299.000000, 4040104141509061803876811410203738112.000000, 3, 0
32579244.575956, 3, 2023-02-02 16:48:51, input/dist17, 99.280386, 0.000447, 61.146816, 0.000680, 480017429.000000, 363.000000, 4040105021603081660452463996324282368.000000, 3, 0
32579244.575956, 4, 2023-02-02 16:48:51, input/dist17, 99.279633, 0.000411, 74.724124, 0.000683, 561627725.000000, 355.000000, 4040106031602080841244556667612299264.000000, 3, 0
32579244.575956, 5, 2023-02-02 16:48:51, input/dist17, 99.279806, 0.000410, 65.305316, 0.000684, 512243017.000000, 457.000000, 4040107020304051307303362374213304320.000000, 3, 0
32579244.575956, 6, 2023-02-02 16:48:51, input/dist17, 99.280397, 0.000482, 50.998515, 0.000680, 402316921.000000, 329.000000, 4040108051311062109935774701231013888.000000, 3, 0
32579244.575956, 7, 2023-02-02 16:48:51, input/dist17, 99.280684, 0.000396, 67.157016, 0.000681, 531127009.000000, 364.000000, 4040109030216081315834647133470851072.000000, 3, 0
32579244.575956, 8, 2023-02-02 16:48:51, input/dist17, 99.279170, 0.000424, 25.940828, 0.000680, 203516642.000000, 278.000000, 4040110041415090488321711089301585920.000000, 3, 0
