index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
35095133.229389, 31, 2023-02-03 18:12:49, input/dist17, 37.700643, 0.003489, 23.420720, 14.276423, 198642132.000000, 324.000000, 4041016020308052144582209663928369152.000000, 0, 0
35095133.229389, 32, 2023-02-03 18:12:49, input/dist17, 37.698577, 0.001126, 18.233329, 19.464112, 158488811.000000, 323.000000, 4041007170104142367516424618498850816.000000, 0, 0
35095133.229389, 33, 2023-02-03 18:12:49, input/dist17, 37.698547, 0.001433, 6.841116, 30.855987, 57307446.000000, 333.000000, 4041008010414151331440327094477783040.000000, 0, 0
35095133.229389, 34, 2023-02-03 18:12:49, input/dist17, 37.699245, 0.001812, 14.373223, 23.324200, 121611457.000000, 323.000000, 4041008021603051398104037306975387648.000000, 0, 0
35095133.229389, 35, 2023-02-03 18:12:49, input/dist17, 37.700416, 0.003215, 14.935860, 22.761329, 125955123.000000, 328.000000, 4041008030513110947103102198804905984.000000, 0, 0
35095177.466564, 0, 2023-02-03 18:14:17, input/dist17, 37.687762, 0.005900, 11.640111, 26.039227, 95165021.000000, 308.000000, 4041001021603081243581070313747644416.000000, 0, 0
35095177.466564, 1, 2023-02-03 18:14:17, input/dist17, 37.688354, 0.008870, 10.833164, 26.846307, 88145405.000000, 317.000000, 4041008051311062263052414296138973184.000000, 0, 0
35095177.466564, 2, 2023-02-03 18:14:17, input/dist17, 37.688670, 0.008862, 12.902196, 24.777603, 112656169.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
35095177.466564, 3, 2023-02-03 18:14:17, input/dist17, 37.688248, 0.008857, 13.425784, 24.253600, 109677748.000000, 305.000000, 4041001051311062593738929367628644352.000000, 0, 0
35095177.466564, 4, 2023-02-03 18:14:17, input/dist17, 37.681694, 0.002210, 8.824223, 28.855252, 72331258.000000, 306.000000, 4041001060414151824204342801096245248.000000, 0, 0
35095177.466564, 5, 2023-02-03 18:14:17, input/dist17, 37.680816, 0.001418, 14.180988, 23.498402, 123630248.000000, 314.000000, 4041001071203160716507030739486769152.000000, 0, 0
35095177.466564, 6, 2023-02-03 18:14:17, input/dist17, 37.671908, 0.000182, 5.983046, 31.688674, 52095807.000000, 302.000000, 4041001080513111439867117905423368192.000000, 0, 0
35095177.466564, 7, 2023-02-03 18:14:17, input/dist17, 37.663528, 0.000162, 11.530953, 26.132408, 98855140.000000, 310.000000, 4041001091514041840750874401129365504.000000, 0, 0
35095177.466564, 8, 2023-02-03 18:14:17, input/dist17, 37.687725, 0.008419, 10.857877, 26.821418, 93475690.000000, 313.000000, 4041001110609152075163169337328533504.000000, 0, 0
35095177.466564, 9, 2023-02-03 18:14:17, input/dist17, 37.690389, 0.011030, 9.596018, 28.083318, 78786826.000000, 294.000000, 4041017010414151580895733841083236352.000000, 0, 0
35095177.466564, 10, 2023-02-03 18:14:17, input/dist17, 37.690433, 0.011025, 15.622429, 22.056969, 130904753.000000, 309.000000, 4041017021607120556580246611638091776.000000, 0, 0
35095177.466564, 11, 2023-02-03 18:14:17, input/dist17, 37.690465, 0.011032, 9.350490, 28.328933, 82728177.000000, 272.000000, 4041001140415090653866814159288532992.000000, 0, 0
35095177.466564, 12, 2023-02-03 18:14:17, input/dist17, 37.690502, 0.011026, 12.558896, 25.120570, 93707085.000000, 275.000000, 4041001151404061661632703278490845184.000000, 0, 0
35095177.466564, 13, 2023-02-03 18:14:17, input/dist17, 37.690345, 0.011002, 12.241798, 25.437534, 100645733.000000, 313.000000, 4041001160203081256041002408882470912.000000, 0, 0
35095177.466564, 14, 2023-02-03 18:14:17, input/dist17, 37.690339, 0.011014, 5.576887, 32.102428, 48960980.000000, 285.000000, 4041001170414151590479033839673933824.000000, 0, 0
35095177.466564, 15, 2023-02-03 18:14:17, input/dist17, 37.690381, 0.011022, 23.248529, 14.430819, 206156507.000000, 299.000000, 4041017071202161264468985125934202880.000000, 0, 0
35095177.466564, 16, 2023-02-03 18:14:17, input/dist17, 37.690351, 0.011025, 19.056164, 18.623148, 162193718.000000, 317.000000, 4041017080104142615303291130920042496.000000, 0, 0
35095177.466564, 17, 2023-02-03 18:14:17, input/dist17, 37.690161, 0.010975, 27.731811, 9.947363, 237202320.000000, 336.000000, 4041009061113051397728909673579413504.000000, 0, 0
35095177.466564, 18, 2023-02-03 18:14:17, input/dist17, 37.702444, 0.022541, 25.278915, 12.400956, 214205810.000000, 324.000000, 4041015041401171145697465874063032320.000000, 0, 0
35095177.466564, 19, 2023-02-03 18:14:17, input/dist17, 37.702197, 0.022548, 36.097930, 1.581710, 306438726.000000, 309.000000, 4041017120702160805115109878070771712.000000, 0, 0
35095177.466564, 20, 2023-02-03 18:14:17, input/dist17, 37.702106, 0.022549, 30.325457, 7.354082, 265149113.000000, 310.000000, 4041004141509061956993451005111697408.000000, 0, 0
35095177.466564, 21, 2023-02-03 18:14:17, input/dist17, 37.702073, 0.022549, 19.593459, 18.086048, 160021553.000000, 313.000000, 4041004151401170672670638706645794816.000000, 0, 0
35095177.466564, 22, 2023-02-03 18:14:17, input/dist17, 37.702462, 0.022564, 37.678890, 0.000994, 317018958.000000, 337.000000, 4041017151401041036739989456786817024.000000, 0, 0
35095177.466564, 23, 2023-02-03 18:14:17, input/dist17, 37.701564, 0.021934, 25.771586, 11.908034, 224310592.000000, 309.000000, 4041017160207120569040178706772918272.000000, 0, 0
35095177.466564, 24, 2023-02-03 18:14:17, input/dist17, 37.701739, 0.021952, 16.862536, 20.817240, 144479342.000000, 338.000000, 4041002120717010657822562711377018880.000000, 0, 0
35095177.466564, 25, 2023-02-03 18:14:17, input/dist17, 37.701431, 0.021901, 21.091151, 16.588368, 176125081.000000, 335.000000, 4041013051106091757401503325698916352.000000, 0, 0
35095177.466564, 26, 2023-02-03 18:14:17, input/dist17, 37.702271, 0.022558, 21.256871, 16.422829, 183196185.000000, 338.000000, 4041005031602081884881856070883999744.000000, 0, 0
35095177.466564, 27, 2023-02-03 18:14:17, input/dist17, 37.681553, 0.004469, 24.550191, 13.126872, 205277897.000000, 312.000000, 4041015140401170817285525737041821696.000000, 0, 0
35095177.466564, 28, 2023-02-03 18:14:17, input/dist17, 37.681880, 0.004489, 10.634630, 27.042751, 87985988.000000, 318.000000, 4041002160308052079180620867857022976.000000, 0, 0
35095177.466564, 29, 2023-02-03 18:14:17, input/dist17, 37.681451, 0.004353, 12.263327, 25.413762, 101281412.000000, 335.000000, 4041002170104142097753240790672343040.000000, 0, 0
35095177.466564, 30, 2023-02-03 18:14:17, input/dist17, 37.681867, 0.004475, 11.787054, 25.890326, 97063456.000000, 332.000000, 4041005080216032066488494313453912064.000000, 0, 0
35095177.466564, 31, 2023-02-03 18:14:17, input/dist17, 37.681552, 0.004486, 23.399903, 14.277152, 198642132.000000, 324.000000, 4041016020308052144582209663928369152.000000, 0, 0
35095177.466564, 32, 2023-02-03 18:14:17, input/dist17, 37.680326, 0.003191, 18.641246, 19.035879, 158488811.000000, 323.000000, 4041007170104142367516424618498850816.000000, 0, 0
35095177.466564, 33, 2023-02-03 18:14:17, input/dist17, 37.679529, 0.002623, 6.973266, 30.703629, 57307446.000000, 333.000000, 4041008010414151331440327094477783040.000000, 0, 0
35095177.466564, 34, 2023-02-03 18:14:17, input/dist17, 37.680728, 0.003394, 14.719114, 22.958206, 121611457.000000, 323.000000, 4041008021603051398104037306975387648.000000, 0, 0
35095177.466564, 35, 2023-02-03 18:14:17, input/dist17, 37.680290, 0.003395, 14.867018, 22.809867, 125955123.000000, 328.000000, 4041008030513110947103102198804905984.000000, 0, 0
35095368.725867, 0, 2023-02-03 18:15:39, input/dist17, 37.734061, 0.010671, 11.631095, 26.089792, 95165021.000000, 308.000000, 4041001021603081243581070313747644416.000000, 0, 0
35095368.725867, 1, 2023-02-03 18:15:39, input/dist17, 37.734619, 0.013520, 10.814149, 26.906939, 88145405.000000, 317.000000, 4041008051311062263052414296138973184.000000, 0, 0
