index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
35202158.348444, 8, 2023-02-04 23:55:24, input/dist17, 43.387513, 0.056308, 20.726427, 22.604778, 168931336.000000, 318.000000, 4041102160308051571486193837330661376.000000, 0, 0
35202158.348444, 9, 2023-02-04 23:55:24, input/dist17, 43.387581, 0.056306, 26.243284, 17.087991, 216272982.000000, 295.000000, 4041113050609151902348220659690110976.000000, 0, 0
35202158.348444, 10, 2023-02-04 23:55:24, input/dist17, 43.387609, 0.056307, 28.317805, 15.013495, 234942274.000000, 298.000000, 4041105130609151611991965479632633856.000000, 0, 0
35202158.348444, 11, 2023-02-04 23:55:24, input/dist17, 43.387621, 0.056304, 29.470377, 13.860940, 252367134.000000, 302.000000, 4041103021608051606751785402903822336.000000, 0, 0
35202158.348444, 12, 2023-02-04 23:55:24, input/dist17, 43.387638, 0.056304, 43.331223, 0.000111, 365778897.000000, 300.000000, 4041113080506091663768384262329335808.000000, 0, 0
35202158.348444, 13, 2023-02-04 23:55:24, input/dist17, 43.387533, 0.056301, 23.629942, 19.701289, 177950961.000000, 309.000000, 4041113090605081352101987533618937856.000000, 0, 0
35202158.348444, 14, 2023-02-04 23:55:24, input/dist17, 43.387621, 0.056308, 19.689751, 23.641561, 162981674.000000, 316.000000, 4041105170712022002229367262953865216.000000, 0, 0
35202158.348444, 15, 2023-02-04 23:55:24, input/dist17, 43.387786, 0.056305, 22.983651, 20.347828, 178994523.000000, 307.000000, 4041108130506090965786890710925967360.000000, 0, 0
35202158.348444, 16, 2023-02-04 23:55:24, input/dist17, 43.387535, 0.056309, 15.133156, 28.198068, 122110512.000000, 305.000000, 4041103080513061927466542561717387264.000000, 0, 0
35202158.348444, 17, 2023-02-04 23:55:24, input/dist17, 43.387563, 0.056306, 25.077230, 18.254026, 201147455.000000, 312.000000, 4041106031602120036486063265272561664.000000, 0, 0
35202158.348444, 18, 2023-02-04 23:55:24, input/dist17, 43.387615, 0.056308, 23.809699, 19.521606, 195682237.000000, 309.000000, 4041108160203130002508130438141181952.000000, 0, 0
