index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
32689625.912039, 1, 2023-02-03 22:04:42, input/dist17, 83.863896, 0.002323, 83.861044, 0.000521, 681517344.000000, 312.000000, 4041015140401170817285525737041821696.000000, 0, 0
32689625.912039, 2, 2023-02-03 22:04:42, input/dist17, 83.863794, 0.002316, 76.504130, 7.357342, 635400635.000000, 323.000000, 4041007120316022393313267431289913344.000000, 0, 0
32689625.912039, 3, 2023-02-03 22:04:42, input/dist17, 83.863910, 0.002328, 71.551328, 12.310245, 582230475.000000, 294.000000, 4041017010414151580895733841083236352.000000, 0, 0
32683088.625305, 0, 2023-02-03 21:46:11, input/dist5, 0.005732, 0.001161, 0.000011, 0.001146, 4.000000, 115.000000, 4040104050203.000000, 0, 0
32683088.625305, 1, 2023-02-03 21:46:11, input/dist5, 0.007683, 0.006536, 0.000010, 0.001128, 4.000000, 118.000000, 4040104050302.000000, 0, 0
32683088.625305, 2, 2023-02-03 21:46:11, input/dist5, 0.003763, 0.002620, 0.000009, 0.001127, 4.000000, 171.000000, 4040105020304.000000, 0, 0
32683088.625305, 3, 2023-02-03 21:46:11, input/dist5, 0.006528, 0.005385, 0.000010, 0.001127, 3.000000, 169.000000, 4040102040503.000000, 0, 0
32683088.625305, 4, 2023-02-03 21:46:11, input/dist5, 0.004281, 0.003138, 0.000010, 0.001126, 4.000000, 161.000000, 4040105030204.000000, 0, 0
32683088.625305, 5, 2023-02-03 21:46:11, input/dist5, 0.003748, 0.002603, 0.000009, 0.001128, 3.000000, 179.000000, 4040102050403.000000, 0, 0
32683088.625305, 6, 2023-02-03 21:46:11, input/dist5, 0.007338, 0.006195, 0.000010, 0.001125, 4.000000, 159.000000, 4040105040203.000000, 0, 0
32683088.625305, 7, 2023-02-03 21:46:11, input/dist5, 0.007316, 0.006175, 0.000009, 0.001124, 3.000000, 167.000000, 4040103020504.000000, 0, 0
32683088.625305, 8, 2023-02-03 21:46:11, input/dist5, 0.007661, 0.006528, 0.000010, 0.001115, 2.000000, 221.000000, 4040103040205.000000, 0, 0
32683088.625305, 9, 2023-02-03 21:46:11, input/dist5, 0.007678, 0.006567, 0.000009, 0.001093, 2.000000, 201.000000, 4040103040502.000000, 0, 0
32683088.625305, 10, 2023-02-03 21:46:11, input/dist5, 0.007667, 0.006538, 0.000009, 0.001113, 2.000000, 190.000000, 4040103050204.000000, 0, 0
32683088.625305, 11, 2023-02-03 21:46:11, input/dist5, 0.006763, 0.005633, 0.000008, 0.001114, 2.000000, 191.000000, 4040103050402.000000, 0, 0
32683088.625305, 12, 2023-02-03 21:46:11, input/dist5, 0.004213, 0.003101, 0.000009, 0.001097, 2.000000, 138.000000, 4040104020305.000000, 0, 0
32683088.625305, 13, 2023-02-03 21:46:11, input/dist5, 0.003170, 0.002040, 0.000009, 0.001114, 2.000000, 138.000000, 4040104020503.000000, 0, 0
